Uniprot.accession,Gene.symbol,Description,tissue,Variable,Value,transporter,mito,meta,edge,rhea,reactome,TCDB,edge_type,Outlier
Q9CPQ1,COX6C,Cytochrome c oxidase subunit 6C OS=Mus musculus OX=10090 GN=Cox6c PE=1 SV=3,bat,propionate,8.94e-4,no,yes,yes,COX6C_propionate,NA,NA,NA,newfound,Normal
P11352,GPX1,Glutathione peroxidase 1 OS=Mus musculus OX=10090 GN=Gpx1 PE=1 SV=2,bat,propionate,-0.00382,no,yes,yes,GPX1_propionate,NA,NA,NA,newfound,Normal
O08600,ENDOG,"Endonuclease G, mitochondrial OS=Mus musculus OX=10090 GN=Endog PE=1 SV=1",bat,propionate,0.0353,no,yes,yes,ENDOG_propionate,NA,NA,NA,newfound,Normal
P56501,UCP3,Mitochondrial uncoupling protein 3 OS=Mus musculus OX=10090 GN=Ucp3 PE=1 SV=1,bat,propionate,0.0671,yes,yes,no,UCP3_propionate,NA,NA,NA,newfound,Normal
Q9ES70,NEK6,Serine/threonine-protein kinase Nek6 OS=Mus musculus OX=10090 GN=Nek6 PE=1 SV=1,bat,propionate,-0.0925,yes,no,no,NEK6_propionate,NA,NA,NA,newfound,Normal
Q61398,PCOLCE,Procollagen C-endopeptidase enhancer 1 OS=Mus musculus OX=10090 GN=Pcolce PE=1 SV=2,bat,propionate,-0.0017,no,no,no,PCOLCE_propionate,NA,NA,NA,newfound,Normal
Q9CYY7,PRELID3B,PRELI domain containing protein 3B OS=Mus musculus OX=10090 GN=Prelid3b PE=1 SV=2,bat,propionate,0.00783,no,yes,no,PRELID3B_propionate,NA,NA,NA,newfound,Normal
Q9D6M3,SLC25A22,Mitochondrial glutamate carrier 1 OS=Mus musculus OX=10090 GN=Slc25a22 PE=1 SV=1,bat,propionate,0.0538,yes,yes,no,SLC25A22_propionate,NA,R-MMU-428643;R-MMU-428643;R-MMU-428643;R-MMU-428643;R-HSA-428643;R-HSA-428643;R-HSA-428643;R-HSA-428643,NA,established,Normal
P16110,LGALS3,Galectin-3 OS=Mus musculus OX=10090 GN=Lgals3 PE=1 SV=3,bat,propionate,-0.0109,no,no,no,LGALS3_propionate,NA,NA,NA,newfound,Normal
P26883,FKBP1A,Peptidyl-prolyl cis-trans isomerase FKBP1A OS=Mus musculus OX=10090 GN=Fkbp1a PE=1 SV=2,bat,propionate,-0.0976,yes,no,no,FKBP1A_propionate,NA,NA,NA,newfound,Normal
E9QM38,SLC12A2,Solute carrier family 12 member 2 OS=Mus musculus OX=10090 GN=Slc12a2 PE=1 SV=1,bat,Propionyl-carnitine,0.0757,yes,no,no,SLC12A2_Propionyl-carnitine,NA,NA,NA,newfound,Normal
P70180,NPR3,Atrial natriuretic peptide receptor 3 OS=Mus musculus OX=10090 GN=Npr3 PE=1 SV=3,bat,Propionyl-carnitine,-0.021,no,no,no,NPR3_Propionyl-carnitine,NA,NA,NA,newfound,Normal
Q05915,GCH1,GTP cyclohydrolase 1 OS=Mus musculus OX=10090 GN=Gch1 PE=1 SV=1,bat,Propionyl-carnitine,0.0171,no,no,yes,GCH1_Propionyl-carnitine,NA,NA,NA,newfound,Normal
P15105,GLUL,Glutamine synthetase OS=Mus musculus OX=10090 GN=Glul PE=1 SV=6,bat,Propionyl-carnitine,0.0309,no,no,yes,GLUL_Propionyl-carnitine,NA,NA,NA,newfound,Normal
E9Q616,AHNAK,AHNAK nucleoprotein (desmoyokin) OS=Mus musculus OX=10090 GN=Ahnak PE=1 SV=1,bat,Propionyl-carnitine,-0.253825566,no,no,no,AHNAK_Propionyl-carnitine,NA,NA,NA,newfound,Normal
Q9CZT8,RAB3B,Ras-related protein Rab-3B OS=Mus musculus OX=10090 GN=Rab3b PE=1 SV=1,bat,Propionyl-carnitine,0.00937,no,no,no,RAB3B_Propionyl-carnitine,NA,NA,NA,newfound,Normal
Q91WP0,MASP2,Mannan-binding lectin serine protease 2 OS=Mus musculus OX=10090 GN=Masp2 PE=1 SV=1,bat,Propionyl-carnitine,-0.0258,no,no,no,MASP2_Propionyl-carnitine,NA,NA,NA,newfound,Normal
P11352,GPX1,Glutathione peroxidase 1 OS=Mus musculus OX=10090 GN=Gpx1 PE=1 SV=2,bat,Propionyl-carnitine,-0.0403,no,yes,yes,GPX1_Propionyl-carnitine,NA,NA,NA,newfound,Normal
O08600,ENDOG,"Endonuclease G, mitochondrial OS=Mus musculus OX=10090 GN=Endog PE=1 SV=1",bat,Propionyl-carnitine,0.143048253,no,yes,yes,ENDOG_Propionyl-carnitine,NA,NA,NA,newfound,Normal
E9Q3X0,MVP,Major vault protein OS=Mus musculus OX=10090 GN=Mvp PE=1 SV=1,bat,Propionyl-carnitine,-0.0251,yes,no,no,MVP_Propionyl-carnitine,NA,NA,NA,newfound,Normal
P70232,CHL1,Neural cell adhesion molecule L1-like protein OS=Mus musculus OX=10090 GN=Chl1 PE=1 SV=2,bat,Propionyl-carnitine,0.0403,no,no,no,CHL1_Propionyl-carnitine,NA,NA,NA,newfound,Normal
P16110,LGALS3,Galectin-3 OS=Mus musculus OX=10090 GN=Lgals3 PE=1 SV=3,bat,Propionyl-carnitine,-0.052,no,no,no,LGALS3_Propionyl-carnitine,NA,NA,NA,newfound,Normal
Q9D3P8,PLGRKT,Plasminogen receptor (KT) OS=Mus musculus OX=10090 GN=Plgrkt PE=1 SV=1,bat,Propionyl-carnitine,-0.00549,no,yes,no,PLGRKT_Propionyl-carnitine,NA,NA,NA,newfound,Normal
Q04735,CDK16,Cyclin-dependent kinase 16 OS=Mus musculus OX=10090 GN=Cdk16 PE=1 SV=1,bat,Quinolinic acid,-0.241043419,no,no,no,CDK16_Quinolinic acid,NA,NA,NA,newfound,Normal
Q8BX02,KANK2,KN motif and ankyrin repeat domain-containing protein 2 OS=Mus musculus OX=10090 GN=Kank2 PE=1 SV=1,bat,Quinolinic acid,-0.0907,no,no,no,KANK2_Quinolinic acid,NA,NA,NA,newfound,Normal
Q60866,PTER,Phosphotriesterase-related protein OS=Mus musculus OX=10090 GN=Pter PE=1 SV=1,bat,Quinolinic acid,-0.183192562,no,no,no,PTER_Quinolinic acid,NA,NA,NA,newfound,Normal
Q9CQ73,PKP2,Plakophilin 2 OS=Mus musculus OX=10090 GN=Pkp2 PE=1 SV=1,bat,Rhamnose/Fucose/2-deoxy-D-glucose,-0.0588,no,no,no,PKP2_Rhamnose/Fucose/2-deoxy-D-glucose,NA,NA,NA,newfound,Normal
P70180,NPR3,Atrial natriuretic peptide receptor 3 OS=Mus musculus OX=10090 GN=Npr3 PE=1 SV=3,bat,Rhamnose/Fucose/2-deoxy-D-glucose,-0.0474,no,no,no,NPR3_Rhamnose/Fucose/2-deoxy-D-glucose,NA,NA,NA,newfound,Normal
Q810U5,CCDC50,Coiled-coil domain-containing protein 50 OS=Mus musculus OX=10090 GN=Ccdc50 PE=1 SV=1,bat,Rhamnose/Fucose/2-deoxy-D-glucose,-0.0512,no,no,no,CCDC50_Rhamnose/Fucose/2-deoxy-D-glucose,NA,NA,NA,newfound,Normal
P07356,ANXA2,Annexin A2 OS=Mus musculus OX=10090 GN=Anxa2 PE=1 SV=2,bat,Rhamnose/Fucose/2-deoxy-D-glucose,-0.0543,yes,no,no,ANXA2_Rhamnose/Fucose/2-deoxy-D-glucose,NA,NA,NA,newfound,Normal
O55098,STK10,Serine/threonine-protein kinase 10 OS=Mus musculus OX=10090 GN=Stk10 PE=1 SV=2,bat,Rhamnose/Fucose/2-deoxy-D-glucose,-0.0027,no,no,no,STK10_Rhamnose/Fucose/2-deoxy-D-glucose,NA,NA,NA,newfound,Normal
Q61166,MAPRE1,Microtubule-associated protein RP/EB family member 1 OS=Mus musculus OX=10090 GN=Mapre1 PE=1 SV=3,bat,Rhamnose/Fucose/2-deoxy-D-glucose,-0.119558243,no,no,no,MAPRE1_Rhamnose/Fucose/2-deoxy-D-glucose,NA,NA,NA,newfound,Normal
Q8BX10,PGAM5,"Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Mus musculus OX=10090 GN=Pgam5 PE=1 SV=1",bat,Rhamnose/Fucose/2-deoxy-D-glucose,-0.0453,no,yes,yes,PGAM5_Rhamnose/Fucose/2-deoxy-D-glucose,NA,NA,NA,newfound,Normal
Q60634,FLOT2,Flotillin-2 OS=Mus musculus OX=10090 GN=Flot2 PE=1 SV=2,bat,Rhamnose/Fucose/2-deoxy-D-glucose,-0.140908841,no,no,no,FLOT2_Rhamnose/Fucose/2-deoxy-D-glucose,NA,NA,NA,newfound,Normal
P56212,ARPP19,cAMP-regulated phosphoprotein 19 OS=Mus musculus OX=10090 GN=Arpp19 PE=1 SV=2,bat,Rhamnose/Fucose/2-deoxy-D-glucose,-0.0277,no,no,no,ARPP19_Rhamnose/Fucose/2-deoxy-D-glucose,NA,NA,NA,newfound,Normal
Q99P87,RETN,Resistin OS=Mus musculus OX=10090 GN=Retn PE=1 SV=1,bat,Rhamnose/Fucose/2-deoxy-D-glucose,0.0109,no,no,no,RETN_Rhamnose/Fucose/2-deoxy-D-glucose,NA,NA,NA,newfound,Normal
Q9CQ73,PKP2,Plakophilin 2 OS=Mus musculus OX=10090 GN=Pkp2 PE=1 SV=1,bat,S.Carboxymethyl.L.cysteine,-0.0406,no,no,no,PKP2_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
Q3U2P1,SEC24A,Protein transport protein Sec24A OS=Mus musculus OX=10090 GN=Sec24a PE=1 SV=1,bat,S.Carboxymethyl.L.cysteine,-0.0712,no,no,no,SEC24A_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
P26041,MSN,Moesin OS=Mus musculus OX=10090 GN=Msn PE=1 SV=3,bat,S.Carboxymethyl.L.cysteine,-0.0528,no,no,no,MSN_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
P26040,EZR,Ezrin OS=Mus musculus OX=10090 GN=Ezr PE=1 SV=3,bat,S.Carboxymethyl.L.cysteine,-0.103009966,yes,no,no,EZR_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
P70429,EVL,Ena/VASP-like protein OS=Mus musculus OX=10090 GN=Evl PE=1 SV=2,bat,S.Carboxymethyl.L.cysteine,-0.00839,no,no,no,EVL_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
E9Q616,AHNAK,AHNAK nucleoprotein (desmoyokin) OS=Mus musculus OX=10090 GN=Ahnak PE=1 SV=1,bat,S.Carboxymethyl.L.cysteine,-0.0906,no,no,no,AHNAK_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
P07356,ANXA2,Annexin A2 OS=Mus musculus OX=10090 GN=Anxa2 PE=1 SV=2,bat,S.Carboxymethyl.L.cysteine,-0.00137,yes,no,no,ANXA2_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
O54724,CAVIN1,Caveolae-associated protein 1 OS=Mus musculus OX=10090 GN=Cavin1 PE=1 SV=1,bat,S.Carboxymethyl.L.cysteine,-0.0563,no,no,no,CAVIN1_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
E9Q3X0,MVP,Major vault protein OS=Mus musculus OX=10090 GN=Mvp PE=1 SV=1,bat,S.Carboxymethyl.L.cysteine,-0.11395255,yes,no,no,MVP_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
Q921V7,SLC44A3,Choline transporter-like protein 3 OS=Mus musculus OX=10090 GN=Slc44a3 PE=2 SV=3,bat,S.Carboxymethyl.L.cysteine,-0.00958,yes,no,no,SLC44A3_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
Q01853,VCP,Transitional endoplasmic reticulum ATPase OS=Mus musculus OX=10090 GN=Vcp PE=1 SV=4,bat,S.Carboxymethyl.L.cysteine,-0.0191,yes,no,no,VCP_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
Q9D3P8,PLGRKT,Plasminogen receptor (KT) OS=Mus musculus OX=10090 GN=Plgrkt PE=1 SV=1,bat,S.Carboxymethyl.L.cysteine,-0.0213,no,yes,no,PLGRKT_S.Carboxymethyl.L.cysteine,NA,NA,NA,newfound,Normal
P19096,FASN,Fatty acid synthase OS=Mus musculus OX=10090 GN=Fasn PE=1 SV=2,bat,Sodium gluconate,0.0746,no,yes,yes,FASN_Sodium gluconate,NA,NA,NA,newfound,Normal
Q6P9J9,ANO6,Anoctamin-6 OS=Mus musculus OX=10090 GN=Ano6 PE=1 SV=1,bat,Sodium gluconate,-0.019,yes,no,no,ANO6_Sodium gluconate,NA,NA,NA,newfound,Normal
Q60770,STXBP3,Syntaxin-binding protein 3 OS=Mus musculus OX=10090 GN=Stxbp3 PE=1 SV=1,bat,Sodium gluconate,-0.135587521,no,no,no,STXBP3_Sodium gluconate,NA,NA,NA,newfound,Normal
Q8K2F0-2,BRD3,Isoform 2 of Bromodomain-containing protein 3 OS=Mus musculus OX=10090 GN=Brd3,bat,Sodium gluconate,-0.0586,no,no,no,BRD3_Sodium gluconate,NA,NA,NA,newfound,Normal
P59729,RIN3,Ras and Rab interactor 3 OS=Mus musculus OX=10090 GN=Rin3 PE=1 SV=2,bat,Sodium gluconate,-0.00121,no,no,no,RIN3_Sodium gluconate,NA,NA,NA,newfound,Normal
Q9EPK2-2,RP2,Isoform 2 of Protein XRP2 OS=Mus musculus OX=10090 GN=Rp2,bat,Sodium gluconate,-0.00417,no,no,no,RP2_Sodium gluconate,NA,NA,NA,newfound,Normal
Q99PP7,TRIM33,E3 ubiquitin-protein ligase TRIM33 OS=Mus musculus OX=10090 GN=Trim33 PE=1 SV=2,bat,Sodium gluconate,-0.0589,no,no,no,TRIM33_Sodium gluconate,NA,NA,NA,newfound,Normal
G5DDB7,PLCD1,Phosphoinositide phospholipase C OS=Mus musculus OX=10090 GN=Plcd1 PE=1 SV=1,bat,Sodium gluconate,-0.180954797,no,no,no,PLCD1_Sodium gluconate,NA,NA,NA,newfound,Normal
Q8CAA7,PGM2L1,"Glucose 1,6-bisphosphate synthase OS=Mus musculus OX=10090 GN=Pgm2l1 PE=1 SV=1",bat,Sodium gluconate,-0.0991,no,no,no,PGM2L1_Sodium gluconate,NA,NA,NA,newfound,Normal
P70452,STX4,Syntaxin-4 OS=Mus musculus OX=10090 GN=Stx4 PE=1 SV=1,bat,Sodium gluconate,-0.114491586,yes,no,no,STX4_Sodium gluconate,NA,NA,NA,newfound,Normal
Q9D2R0,AACS,Acetoacetyl-CoA synthetase OS=Mus musculus OX=10090 GN=Aacs PE=1 SV=1,bat,Sodium gluconate,0.145329596,no,no,no,AACS_Sodium gluconate,NA,NA,NA,newfound,Normal
Q8K039,NA,Uncharacterized protein KIAA1143 homolog OS=Mus musculus OX=10090 PE=1 SV=1,bat,Sodium gluconate,-0.0141,no,no,no,NA_Sodium gluconate,NA,NA,NA,newfound,Normal
Q8BHJ5,TBL1XR1,F-box-like/WD repeat-containing protein TBL1XR1 OS=Mus musculus OX=10090 GN=Tbl1xr1 PE=1 SV=1,bat,Sodium gluconate,-0.0342,no,no,no,TBL1XR1_Sodium gluconate,NA,NA,NA,newfound,Normal
Q9WV38,SLC2A5,"Solute carrier family 2, facilitated glucose transporter member 5 OS=Mus musculus OX=10090 GN=Slc2a5 PE=1 SV=2",bat,Sodium gluconate,0.0266,yes,no,no,SLC2A5_Sodium gluconate,NA,NA,NA,newfound,Normal
Q9D1G2,PMVK,Phosphomevalonate kinase OS=Mus musculus OX=10090 GN=Pmvk PE=1 SV=3,bat,Sodium gluconate,0.108023365,no,no,yes,PMVK_Sodium gluconate,NA,NA,NA,newfound,Normal
O88507,CNTFR,Ciliary neurotrophic factor receptor subunit alpha OS=Mus musculus OX=10090 GN=Cntfr PE=1 SV=2,bat,Sodium gluconate,-0.106447057,yes,no,no,CNTFR_Sodium gluconate,NA,NA,NA,newfound,Normal
P70296,PEBP1,Phosphatidylethanolamine-binding protein 1 OS=Mus musculus OX=10090 GN=Pebp1 PE=1 SV=3,bat,Stearic acid,-0.539635953,no,no,no,PEBP1_Stearic acid,NA,NA,NA,newfound,Extreme Outlier
P48771,COX7A2,"Cytochrome c oxidase subunit 7A2, mitochondrial OS=Mus musculus OX=10090 GN=Cox7a2 PE=1 SV=2",bat,Succinate,0.125654084,yes,yes,yes,COX7A2_Succinate,NA,NA,NA,newfound,Normal
E9QM38,SLC12A2,Solute carrier family 12 member 2 OS=Mus musculus OX=10090 GN=Slc12a2 PE=1 SV=1,bat,Succinate,0.0838,yes,no,no,SLC12A2_Succinate,NA,NA,NA,newfound,Normal
Q9CQ73,PKP2,Plakophilin 2 OS=Mus musculus OX=10090 GN=Pkp2 PE=1 SV=1,bat,Succinate,-0.00745,no,no,no,PKP2_Succinate,NA,NA,NA,newfound,Normal
Q80ZM8,CRLS1,Cardiolipin synthase (CMP-forming) OS=Mus musculus OX=10090 GN=Crls1 PE=1 SV=1,bat,Succinate,0.0651,no,yes,yes,CRLS1_Succinate,NA,NA,NA,newfound,Normal
Q91VJ2,CAVIN3,Caveolae-associated protein 3 OS=Mus musculus OX=10090 GN=Cavin3 PE=1 SV=1,bat,Succinate,-0.0975,no,no,no,CAVIN3_Succinate,NA,NA,NA,newfound,Normal
Q9JK42,PDK2,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial OS=Mus musculus OX=10090 GN=Pdk2 PE=1 SV=2",bat,Succinate,0.0366,no,yes,yes,PDK2_Succinate,NA,NA,NA,newfound,Normal
P97429,ANXA4,Annexin A4 OS=Mus musculus OX=10090 GN=Anxa4 PE=1 SV=4,bat,Succinate,-0.00354,no,no,no,ANXA4_Succinate,NA,NA,NA,newfound,Normal
P60670,NPLOC4,Nuclear protein localization protein 4 homolog OS=Mus musculus OX=10090 GN=Nploc4 PE=1 SV=3,bat,Succinate,-0.0674,yes,no,no,NPLOC4_Succinate,NA,NA,NA,newfound,Normal
E9Q616,AHNAK,AHNAK nucleoprotein (desmoyokin) OS=Mus musculus OX=10090 GN=Ahnak PE=1 SV=1,bat,Succinate,-0.0889,no,no,no,AHNAK_Succinate,NA,NA,NA,newfound,Normal
Q3TC33,CCDC127,Coiled-coil domain-containing protein 127 OS=Mus musculus OX=10090 GN=Ccdc127 PE=1 SV=2,bat,Succinate,0.00881,no,yes,no,CCDC127_Succinate,NA,NA,NA,newfound,Normal
P07356,ANXA2,Annexin A2 OS=Mus musculus OX=10090 GN=Anxa2 PE=1 SV=2,bat,Succinate,-0.016,yes,no,no,ANXA2_Succinate,NA,NA,NA,newfound,Normal
Q9EPB4,PYCARD,Apoptosis-associated speck-like protein containing a CARD OS=Mus musculus OX=10090 GN=Pycard PE=1 SV=1,bat,Succinate,-0.0212,no,no,no,PYCARD_Succinate,NA,NA,NA,newfound,Normal
Q9QUR6,PREP,Prolyl endopeptidase OS=Mus musculus OX=10090 GN=Prep PE=1 SV=1,bat,Succinate,-0.0656,no,no,no,PREP_Succinate,NA,NA,NA,newfound,Normal
P11352,GPX1,Glutathione peroxidase 1 OS=Mus musculus OX=10090 GN=Gpx1 PE=1 SV=2,bat,Succinate,-0.0555,no,yes,yes,GPX1_Succinate,NA,NA,NA,newfound,Normal
O08600,ENDOG,"Endonuclease G, mitochondrial OS=Mus musculus OX=10090 GN=Endog PE=1 SV=1",bat,Succinate,0.0471,no,yes,yes,ENDOG_Succinate,NA,NA,NA,newfound,Normal
P70698,CTPS1,CTP synthase 1 OS=Mus musculus OX=10090 GN=Ctps1 PE=1 SV=2,bat,Succinate,-0.0192,no,no,yes,CTPS1_Succinate,NA,NA,NA,newfound,Normal
P70406,UCP2,Mitochondrial uncoupling protein 2 OS=Mus musculus OX=10090 GN=Ucp2 PE=1 SV=1,bat,Succinate,0.00166,yes,yes,no,UCP2_Succinate,NA,NA,NA,newfound,Normal
P56501,UCP3,Mitochondrial uncoupling protein 3 OS=Mus musculus OX=10090 GN=Ucp3 PE=1 SV=1,bat,Succinate,0.0593,yes,yes,no,UCP3_Succinate,NA,NA,NA,newfound,Normal
Q8VCF0,MAVS,Mitochondrial antiviral-signaling protein OS=Mus musculus OX=10090 GN=Mavs PE=1 SV=1,bat,Succinate,0.133557761,no,yes,no,MAVS_Succinate,NA,NA,NA,newfound,Normal
Q9ES70,NEK6,Serine/threonine-protein kinase Nek6 OS=Mus musculus OX=10090 GN=Nek6 PE=1 SV=1,bat,Succinate,-0.0748,yes,no,no,NEK6_Succinate,NA,NA,NA,newfound,Normal
P56391,COX6B1,Cytochrome c oxidase subunit 6B1 OS=Mus musculus OX=10090 GN=Cox6b1 PE=1 SV=2,bat,Succinate,0.0258,no,yes,yes,COX6B1_Succinate,NA,NA,NA,newfound,Normal
Q8VBT9,ASPSCR1,Tether containing UBX domain for GLUT4 OS=Mus musculus OX=10090 GN=Aspscr1 PE=1 SV=1,bat,Succinate,-0.0891,no,no,no,ASPSCR1_Succinate,NA,NA,NA,newfound,Normal
Q9CYY7,PRELID3B,PRELI domain containing protein 3B OS=Mus musculus OX=10090 GN=Prelid3b PE=1 SV=2,bat,Succinate,0.0329,no,yes,no,PRELID3B_Succinate,NA,NA,NA,newfound,Normal
Q9D6M3,SLC25A22,Mitochondrial glutamate carrier 1 OS=Mus musculus OX=10090 GN=Slc25a22 PE=1 SV=1,bat,Succinate,0.0495,yes,yes,no,SLC25A22_Succinate,NA,NA,NA,newfound,Normal
P16110,LGALS3,Galectin-3 OS=Mus musculus OX=10090 GN=Lgals3 PE=1 SV=3,bat,Succinate,-0.0164,no,no,no,LGALS3_Succinate,NA,NA,NA,newfound,Normal
P26883,FKBP1A,Peptidyl-prolyl cis-trans isomerase FKBP1A OS=Mus musculus OX=10090 GN=Fkbp1a PE=1 SV=2,bat,Succinate,-0.224310432,yes,no,no,FKBP1A_Succinate,NA,NA,NA,newfound,Normal
P70180,NPR3,Atrial natriuretic peptide receptor 3 OS=Mus musculus OX=10090 GN=Npr3 PE=1 SV=3,bat,Succinate semialdehyde,-0.0478,no,no,no,NPR3_Succinate semialdehyde,NA,NA,NA,newfound,Normal
Q6PGH2,JPT2,Jupiter microtubule associated homolog 2 OS=Mus musculus OX=10090 GN=Jpt2 PE=1 SV=1,bat,Succinate semialdehyde,-0.00705,no,no,no,JPT2_Succinate semialdehyde,NA,NA,NA,newfound,Normal
Q61792,LASP1,LIM and SH3 domain protein 1 OS=Mus musculus OX=10090 GN=Lasp1 PE=1 SV=1,bat,Succinate semialdehyde,-0.0601,no,no,no,LASP1_Succinate semialdehyde,NA,NA,NA,newfound,Normal
Q62417-3,SORBS1,Isoform 3 of Sorbin and SH3 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Sorbs1,bat,Succinate semialdehyde,-0.0111,no,no,no,SORBS1_Succinate semialdehyde,NA,NA,NA,newfound,Normal
Q8BJD1,ITIH5,Inter-alpha-trypsin inhibitor heavy chain H5 OS=Mus musculus OX=10090 GN=Itih5 PE=1 SV=1,bat,Succinate semialdehyde,-0.0316,no,no,no,ITIH5_Succinate semialdehyde,NA,NA,NA,newfound,Normal
P19324,SERPINH1,Serpin H1 OS=Mus musculus OX=10090 GN=Serpinh1 PE=1 SV=3,bat,Succinate semialdehyde,-0.00258,no,no,no,SERPINH1_Succinate semialdehyde,NA,NA,NA,newfound,Normal
P15379,CD44,CD44 antigen OS=Mus musculus OX=10090 GN=Cd44 PE=1 SV=3,bat,Succinate semialdehyde,-0.0148,yes,no,no,CD44_Succinate semialdehyde,NA,NA,NA,newfound,Normal
P26883,FKBP1A,Peptidyl-prolyl cis-trans isomerase FKBP1A OS=Mus musculus OX=10090 GN=Fkbp1a PE=1 SV=2,bat,Succinate semialdehyde,-0.0245,yes,no,no,FKBP1A_Succinate semialdehyde,NA,NA,NA,newfound,Normal
P19096,FASN,Fatty acid synthase OS=Mus musculus OX=10090 GN=Fasn PE=1 SV=2,bat,Sucrose/Lactose/Palatinose/Trehalose,0.0551,no,yes,yes,FASN_Sucrose/Lactose/Palatinose/Trehalose,NA,NA,NA,newfound,Normal
Q60770,STXBP3,Syntaxin-binding protein 3 OS=Mus musculus OX=10090 GN=Stxbp3 PE=1 SV=1,bat,Sucrose/Lactose/Palatinose/Trehalose,-0.542753244,no,no,no,STXBP3_Sucrose/Lactose/Palatinose/Trehalose,NA,NA,NA,newfound,Extreme Outlier
Q8K3H0,APPL1,DCC-interacting protein 13-alpha OS=Mus musculus OX=10090 GN=Appl1 PE=1 SV=1,bat,Sucrose/Lactose/Palatinose/Trehalose,-0.0636,no,no,no,APPL1_Sucrose/Lactose/Palatinose/Trehalose,NA,NA,NA,newfound,Normal
Q8C767,PPP1R3B,Protein phosphatase 1 regulatory subunit 3B OS=Mus musculus OX=10090 GN=Ppp1r3b PE=1 SV=1,bat,Sucrose/Lactose/Palatinose/Trehalose,0.349889798,no,no,no,PPP1R3B_Sucrose/Lactose/Palatinose/Trehalose,NA,NA,NA,newfound,Extreme Outlier
Q9D2R0,AACS,Acetoacetyl-CoA synthetase OS=Mus musculus OX=10090 GN=Aacs PE=1 SV=1,bat,Sucrose/Lactose/Palatinose/Trehalose,0.0228,no,no,no,AACS_Sucrose/Lactose/Palatinose/Trehalose,NA,NA,NA,newfound,Normal
Q9CQ73,PKP2,Plakophilin 2 OS=Mus musculus OX=10090 GN=Pkp2 PE=1 SV=1,bat,Taurine,-0.0375,no,no,no,PKP2_Taurine,NA,NA,NA,newfound,Normal
P26040,EZR,Ezrin OS=Mus musculus OX=10090 GN=Ezr PE=1 SV=3,bat,Taurine,-0.186095362,yes,no,no,EZR_Taurine,NA,NA,NA,newfound,Normal
Q9Z2W1,STK25,Serine/threonine-protein kinase 25 OS=Mus musculus OX=10090 GN=Stk25 PE=1 SV=2,bat,Taurine,-0.0463,no,no,no,STK25_Taurine,NA,NA,NA,newfound,Normal
P70429,EVL,Ena/VASP-like protein OS=Mus musculus OX=10090 GN=Evl PE=1 SV=2,bat,Taurine,-0.0795,no,no,no,EVL_Taurine,NA,NA,NA,newfound,Normal
Q61792,LASP1,LIM and SH3 domain protein 1 OS=Mus musculus OX=10090 GN=Lasp1 PE=1 SV=1,bat,Taurine,-0.0173,no,no,no,LASP1_Taurine,NA,NA,NA,newfound,Normal
E9Q616,AHNAK,AHNAK nucleoprotein (desmoyokin) OS=Mus musculus OX=10090 GN=Ahnak PE=1 SV=1,bat,Taurine,-0.0711,no,no,no,AHNAK_Taurine,NA,NA,NA,newfound,Normal
Q99JI6,RAP1B,Ras-related protein Rap-1b OS=Mus musculus OX=10090 GN=Rap1b PE=1 SV=2,bat,Taurine,-0.053,no,no,no,RAP1B_Taurine,NA,NA,NA,newfound,Normal
P61226,RAP2B,Ras-related protein Rap-2b OS=Mus musculus OX=10090 GN=Rap2b PE=1 SV=1,bat,Taurine,-0.0785,no,no,no,RAP2B_Taurine,NA,NA,NA,newfound,Normal
Q8BH64,EHD2,EH domain-containing protein 2 OS=Mus musculus OX=10090 GN=Ehd2 PE=1 SV=1,bat,Taurine,-0.198252347,no,no,no,EHD2_Taurine,NA,NA,NA,newfound,Normal
P07356,ANXA2,Annexin A2 OS=Mus musculus OX=10090 GN=Anxa2 PE=1 SV=2,bat,Taurine,-0.00949,yes,no,no,ANXA2_Taurine,NA,NA,NA,newfound,Normal
E9Q3X0,MVP,Major vault protein OS=Mus musculus OX=10090 GN=Mvp PE=1 SV=1,bat,Taurine,-0.186863477,yes,no,no,MVP_Taurine,NA,NA,NA,newfound,Normal
Q64449,MRC2,C-type mannose receptor 2 OS=Mus musculus OX=10090 GN=Mrc2 PE=1 SV=3,bat,Taurine,-0.014,no,no,no,MRC2_Taurine,NA,NA,NA,newfound,Normal
